dist_code,date,sector,investment in cr,number_of_employees,district,month,quarter,fiscal_year
14_3,01-10-2022,Food Processing,4.6298,36,Nagarkurnool,Oct,Q3,2022
23_3,01-10-2022,Agro based incl Cold Storages,0.9,12,Yadadri Bhuvanagiri,Oct,Q3,2022
17_2,01-10-2022,Pharmaceuticals and Chemicals,105.78,1101,Sangareddy,Oct,Q3,2022
17_2,01-10-2022,Others,1.27,500,Sangareddy,Oct,Q3,2022
17_2,01-10-2022,Granite and Stone Crushing,7.1597,21,Sangareddy,Oct,Q3,2022
17_2,01-10-2022,Food Processing,9.5334,45,Sangareddy,Oct,Q3,2022
17_2,01-10-2022,Engineering,9.2466,123,Sangareddy,Oct,Q3,2022
17_2,01-10-2022,Beverages,9.0815,1030,Sangareddy,Oct,Q3,2022
21_3,01-10-2022,Engineering,0.08,4,Jangoan,Oct,Q3,2022
21_3,01-10-2022,Food Processing,2.2674,23,Jangoan,Oct,Q3,2022
17_2,01-10-2022,Agro based incl Cold Storages,0.95,10,Sangareddy,Oct,Q3,2022
21_3,01-10-2022,Textiles,2.0579,5,Jangoan,Oct,Q3,2022
23_3,01-10-2022,Electrical and Electronic Products,0.9061,12,Yadadri Bhuvanagiri,Oct,Q3,2022
17_2,01-10-2022,R&D,1.7945,25,Sangareddy,Oct,Q3,2022
23_3,01-10-2022,Paper and Printing,4.58,115,Yadadri Bhuvanagiri,Oct,Q3,2022
14_4,01-10-2022,Food Processing,2.5937,50,Wanaparthy,Oct,Q3,2022
15_1,01-10-2022,Agro based incl Cold Storages,0.75,110,Rangareddy,Oct,Q3,2022
22_2,01-10-2022,Agro based incl Cold Storages,0.16,4,Bhadradri Kothagudem,Oct,Q3,2022
22_2,01-10-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,12,Bhadradri Kothagudem,Oct,Q3,2022
22_1,01-10-2022,Food Processing,0.694,32,Khammam,Oct,Q3,2022
15_1,01-10-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,10,Rangareddy,Oct,Q3,2022
15_1,01-10-2022,Engineering,5.3822,60,Rangareddy,Oct,Q3,2022
15_1,01-10-2022,Automobile,219.893,5928,Rangareddy,Oct,Q3,2022
22_1,01-10-2022,Engineering,0.07,4,Khammam,Oct,Q3,2022
15_1,01-10-2022,Granite and Stone Crushing,334.19,48,Rangareddy,Oct,Q3,2022
14_5,01-10-2022,Food Processing,3.535,30,Narayanpet,Oct,Q3,2022
15_2,01-11-2022,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.75,25,Medchal_Malkajgiri,Nov,Q3,2022
15_2,01-11-2022,Electrical and Electronic Products,13.9036,800,Medchal_Malkajgiri,Nov,Q3,2022
22_1,01-11-2022,Paper and Printing,0.075,3,Khammam,Nov,Q3,2022
15_2,01-11-2022,Others,0.23,30,Medchal_Malkajgiri,Nov,Q3,2022
15_2,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.95,5,Medchal_Malkajgiri,Nov,Q3,2022
15_2,01-11-2022,Agro based incl Cold Storages,10.069,15,Medchal_Malkajgiri,Nov,Q3,2022
18_2,01-11-2022,Food Processing,1.03,11,Kamareddy,Nov,Q3,2022
18_2,01-11-2022,Agro based incl Cold Storages,0.1,15,Kamareddy,Nov,Q3,2022
15_2,01-11-2022,Engineering,33.5705,402,Medchal_Malkajgiri,Nov,Q3,2022
19_4,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.115,10,Kumurambheem Asifabad,Nov,Q3,2022
23_1,01-11-2022,Food Processing,0.11,100,Nalgonda,Nov,Q3,2022
23_1,01-11-2022,Engineering,0.3,12,Nalgonda,Nov,Q3,2022
15_2,01-11-2022,Paper and Printing,0.5,9,Medchal_Malkajgiri,Nov,Q3,2022
23_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,4,Nalgonda,Nov,Q3,2022
20_3,01-11-2022,Agro based incl Cold Storages,0.45,10,Rajanna Sircilla,Nov,Q3,2022
20_3,01-11-2022,Food Processing,2.901,38,Rajanna Sircilla,Nov,Q3,2022
19_2,01-11-2022,Food Processing,2.4,34,Nirmal,Nov,Q3,2022
19_2,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.87,17,Nirmal,Nov,Q3,2022
17_2,01-11-2022,Wood and Leather,5.72,10,Sangareddy,Nov,Q3,2022
17_3,01-11-2022,Engineering,1.8001,14,Siddipet,Nov,Q3,2022
23_3,01-11-2022,Wood and Leather,0.1895,13,Yadadri Bhuvanagiri,Nov,Q3,2022
20_4,01-11-2022,Food Processing,1.35,24,Peddapalli,Nov,Q3,2022
14_2,01-11-2022,Food Processing,5.5,20,Jogulamba Gadwal,Nov,Q3,2022
15_2,01-11-2022,Pharmaceuticals and Chemicals,15.4,41,Medchal_Malkajgiri,Nov,Q3,2022
15_2,01-11-2022,Plastic and Rubber,12.8188,70,Medchal_Malkajgiri,Nov,Q3,2022
22_1,01-11-2022,Others,0.3795,5,Khammam,Nov,Q3,2022
23_2,01-11-2022,Food Processing,11.7994,25,Suryapet,Nov,Q3,2022
15_3,01-11-2022,Others,0.25,8,Vikarabad,Nov,Q3,2022
15_3,01-11-2022,Granite and Stone Crushing,0.7,24,Vikarabad,Nov,Q3,2022
15_3,01-11-2022,Food Processing,3.76,216,Vikarabad,Nov,Q3,2022
15_3,01-11-2022,Agro based incl Cold Storages,0.2825,4,Vikarabad,Nov,Q3,2022
20_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.302,14,Karimnagar,Nov,Q3,2022
20_1,01-11-2022,Engineering,0.1065,5,Karimnagar,Nov,Q3,2022
20_1,01-11-2022,Food Processing,0.6,14,Karimnagar,Nov,Q3,2022
20_1,01-11-2022,Granite and Stone Crushing,1.771,30,Karimnagar,Nov,Q3,2022
20_1,01-11-2022,Others,0.32,10,Karimnagar,Nov,Q3,2022
19_3,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.06,5,Mancherial,Nov,Q3,2022
17_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0,1,Medak,Nov,Q3,2022
17_1,01-11-2022,Engineering,8.9094,47,Medak,Nov,Q3,2022
17_1,01-11-2022,Food Processing,16.015,38,Medak,Nov,Q3,2022
14_4,01-11-2022,Food Processing,3.55,30,Wanaparthy,Nov,Q3,2022
17_1,01-11-2022,Granite and Stone Crushing,4.92,50,Medak,Nov,Q3,2022
21_6,01-11-2022,Others,3.6071,4,Mulugu,Nov,Q3,2022
21_6,01-11-2022,Food Processing,0.725,15,Mulugu,Nov,Q3,2022
20_4,01-11-2022,Pharmaceuticals and Chemicals,0.19,10,Peddapalli,Nov,Q3,2022
20_2,01-11-2022,Engineering,0.1,2,Jagtial,Nov,Q3,2022
20_2,01-11-2022,Food Processing,2.46,52,Jagtial,Nov,Q3,2022
14_5,01-11-2022,Food Processing,3.2914,20,Narayanpet,Nov,Q3,2022
22_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5253,23,Khammam,Nov,Q3,2022
22_1,01-11-2022,Engineering,0.1562,7,Khammam,Nov,Q3,2022
23_3,01-11-2022,Electrical and Electronic Products,0.38,15,Yadadri Bhuvanagiri,Nov,Q3,2022
22_1,01-11-2022,Food Processing,5.4359,98,Khammam,Nov,Q3,2022
18_2,01-11-2022,Plastic and Rubber,0.06,3,Kamareddy,Nov,Q3,2022
15_2,01-11-2022,Wood and Leather,0.37,34,Medchal_Malkajgiri,Nov,Q3,2022
15_2,01-11-2022,R&D,10.4,134,Medchal_Malkajgiri,Nov,Q3,2022
22_1,01-11-2022,Granite and Stone Crushing,3.81,8,Khammam,Nov,Q3,2022
17_1,01-11-2022,Plastic and Rubber,15.4366,60,Medak,Nov,Q3,2022
23_3,01-11-2022,Textiles,0.47,8,Yadadri Bhuvanagiri,Nov,Q3,2022
21_5,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.067,4,Mahabubabad,Nov,Q3,2022
23_3,01-11-2022,R&D,0.9,5,Yadadri Bhuvanagiri,Nov,Q3,2022
14_3,01-11-2022,Food Processing,3.0266,46,Nagarkurnool,Nov,Q3,2022
15_1,01-11-2022,Plastic and Rubber,6.4633,91,Rangareddy,Nov,Q3,2022
22_2,01-11-2022,Food Processing,1.2,10,Bhadradri Kothagudem,Nov,Q3,2022
15_1,01-11-2022,Pharmaceuticals and Chemicals,0.9328,10,Rangareddy,Nov,Q3,2022
15_1,01-11-2022,Food Processing,20.0,10,Rangareddy,Nov,Q3,2022
15_1,01-11-2022,Engineering,12.36,243,Rangareddy,Nov,Q3,2022
15_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,9,Rangareddy,Nov,Q3,2022
23_3,01-11-2022,Granite and Stone Crushing,5.39,1605,Yadadri Bhuvanagiri,Nov,Q3,2022
23_3,01-11-2022,Paper and Printing,2.448,60,Yadadri Bhuvanagiri,Nov,Q3,2022
23_3,01-11-2022,Pharmaceuticals and Chemicals,0.9,10,Yadadri Bhuvanagiri,Nov,Q3,2022
21_3,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,4,Jangoan,Nov,Q3,2022
21_1,01-11-2022,Food Processing,1.74,23,Hanumakonda,Nov,Q3,2022
21_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,4,Hanumakonda,Nov,Q3,2022
18_1,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.65,5,Nizamabad,Nov,Q3,2022
18_1,01-11-2022,Engineering,0.25,6,Nizamabad,Nov,Q3,2022
17_2,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.93,15,Sangareddy,Nov,Q3,2022
18_1,01-11-2022,Food Processing,2.12,30,Nizamabad,Nov,Q3,2022
17_2,01-11-2022,Electrical and Electronic Products,7.9831,200,Sangareddy,Nov,Q3,2022
14_3,01-11-2022,Engineering,1.3,5,Nagarkurnool,Nov,Q3,2022
17_3,01-11-2022,Pharmaceuticals and Chemicals,14.3661,10,Siddipet,Nov,Q3,2022
23_3,01-11-2022,Engineering,10.8384,155,Yadadri Bhuvanagiri,Nov,Q3,2022
23_3,01-11-2022,Food Processing,9.36,62,Yadadri Bhuvanagiri,Nov,Q3,2022
21_2,01-11-2022,Food Processing,0.25,9,Warangal,Nov,Q3,2022
21_2,01-11-2022,Engineering,0.28,26,Warangal,Nov,Q3,2022
21_2,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.14,6,Warangal,Nov,Q3,2022
17_2,01-11-2022,R&D,6.65,5,Sangareddy,Nov,Q3,2022
17_2,01-11-2022,Plastic and Rubber,15.8242,85,Sangareddy,Nov,Q3,2022
17_2,01-11-2022,Pharmaceuticals and Chemicals,2.5975,57,Sangareddy,Nov,Q3,2022
17_2,01-11-2022,Paper and Printing,0.0825,2,Sangareddy,Nov,Q3,2022
17_2,01-11-2022,Granite and Stone Crushing,7.66,30,Sangareddy,Nov,Q3,2022
17_2,01-11-2022,Food Processing,88.1361,69,Sangareddy,Nov,Q3,2022
23_3,01-11-2022,"Real Estate,Industrial Parks and IT Buildings",10.0,6078,Yadadri Bhuvanagiri,Nov,Q3,2022
15_1,01-11-2022,"Real Estate,Industrial Parks and IT Buildings",600.0,194,Rangareddy,Nov,Q3,2022
14_3,01-11-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.95,10,Nagarkurnool,Nov,Q3,2022
17_2,01-11-2022,Engineering,6.5049,80,Sangareddy,Nov,Q3,2022
18_1,01-11-2022,Wood and Leather,0.052,2,Nizamabad,Nov,Q3,2022
17_2,01-11-2022,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.95,10,Sangareddy,Nov,Q3,2022
23_3,01-11-2022,Plastic and Rubber,2.1599,16,Yadadri Bhuvanagiri,Nov,Q3,2022
21_3,01-11-2022,Food Processing,3.6,44,Jangoan,Nov,Q3,2022
21_5,01-12-2022,Food Processing,43.03,40,Mahabubabad,Dec,Q3,2022
15_1,01-12-2022,Food Processing,0.24,10,Rangareddy,Dec,Q3,2022
15_1,01-12-2022,Engineering,20.0204,300,Rangareddy,Dec,Q3,2022
15_1,01-12-2022,Electrical and Electronic Products,2.1875,25,Rangareddy,Dec,Q3,2022
22_1,01-12-2022,Beverages,0.06,3,Khammam,Dec,Q3,2022
22_1,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7044,8,Khammam,Dec,Q3,2022
22_1,01-12-2022,Engineering,0.4765,9,Khammam,Dec,Q3,2022
17_2,01-12-2022,R&D,0.66,20,Sangareddy,Dec,Q3,2022
22_1,01-12-2022,Granite and Stone Crushing,0.96,8,Khammam,Dec,Q3,2022
22_1,01-12-2022,Others,3.0,10,Khammam,Dec,Q3,2022
17_2,01-12-2022,Plastic and Rubber,0.15,5,Sangareddy,Dec,Q3,2022
17_2,01-12-2022,Pharmaceuticals and Chemicals,1.3995,60,Sangareddy,Dec,Q3,2022
17_2,01-12-2022,Others,0.18,4,Sangareddy,Dec,Q3,2022
17_2,01-12-2022,Food Processing,0.255,9,Sangareddy,Dec,Q3,2022
17_1,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,10,Medak,Dec,Q3,2022
15_1,01-12-2022,Pharmaceuticals and Chemicals,3.33,20,Rangareddy,Dec,Q3,2022
15_1,01-12-2022,Plastic and Rubber,1556.0737,307,Rangareddy,Dec,Q3,2022
15_2,01-12-2022,Others,6.59,70,Medchal_Malkajgiri,Dec,Q3,2022
15_2,01-12-2022,Paper and Printing,5.31,30,Medchal_Malkajgiri,Dec,Q3,2022
15_3,01-12-2022,Granite and Stone Crushing,4.5,10,Vikarabad,Dec,Q3,2022
19_1,01-12-2022,Engineering,0.1,1,Adilabad,Dec,Q3,2022
20_2,01-12-2022,Food Processing,7.4199,63,Jagtial,Dec,Q3,2022
20_2,01-12-2022,Engineering,0.1,2,Jagtial,Dec,Q3,2022
23_1,01-12-2022,Food Processing,5.39,19,Nalgonda,Dec,Q3,2022
23_1,01-12-2022,Engineering,0.1126,15,Nalgonda,Dec,Q3,2022
21_1,01-12-2022,Granite and Stone Crushing,0.07,10,Hanumakonda,Dec,Q3,2022
21_1,01-12-2022,Food Processing,0.4,9,Hanumakonda,Dec,Q3,2022
22_2,01-12-2022,Paper and Printing,6.0,18,Bhadradri Kothagudem,Dec,Q3,2022
21_2,01-12-2022,Food Processing,2.255,54,Warangal,Dec,Q3,2022
22_2,01-12-2022,Others,0.1433,10,Bhadradri Kothagudem,Dec,Q3,2022
22_2,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.371,29,Bhadradri Kothagudem,Dec,Q3,2022
14_3,01-12-2022,Food Processing,0.9613,12,Nagarkurnool,Dec,Q3,2022
15_2,01-12-2022,Plastic and Rubber,2.0,19,Medchal_Malkajgiri,Dec,Q3,2022
15_2,01-12-2022,Pharmaceuticals and Chemicals,16.1478,101,Medchal_Malkajgiri,Dec,Q3,2022
20_1,01-12-2022,Paper and Printing,0.15,4,Karimnagar,Dec,Q3,2022
20_1,01-12-2022,Others,3.1888,30,Karimnagar,Dec,Q3,2022
20_1,01-12-2022,Granite and Stone Crushing,1.8414,15,Karimnagar,Dec,Q3,2022
20_1,01-12-2022,Food Processing,1.0828,22,Karimnagar,Dec,Q3,2022
15_2,01-12-2022,Agro based incl Cold Storages,84.7623,70,Medchal_Malkajgiri,Dec,Q3,2022
17_3,01-12-2022,Wood and Leather,0.25,10,Siddipet,Dec,Q3,2022
23_3,01-12-2022,Electrical and Electronic Products,0.52,19,Yadadri Bhuvanagiri,Dec,Q3,2022
23_3,01-12-2022,Engineering,7.8444,124,Yadadri Bhuvanagiri,Dec,Q3,2022
23_3,01-12-2022,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",10.03,10,Yadadri Bhuvanagiri,Dec,Q3,2022
23_3,01-12-2022,Food Processing,0.15,5,Yadadri Bhuvanagiri,Dec,Q3,2022
23_3,01-12-2022,Others,3.68,75,Yadadri Bhuvanagiri,Dec,Q3,2022
23_3,01-12-2022,Paper and Printing,5.668,40,Yadadri Bhuvanagiri,Dec,Q3,2022
23_3,01-12-2022,Textiles,0.5263,8,Yadadri Bhuvanagiri,Dec,Q3,2022
17_3,01-12-2022,Food Processing,23.05,145,Siddipet,Dec,Q3,2022
17_3,01-12-2022,Engineering,1.0491,20,Siddipet,Dec,Q3,2022
19_3,01-12-2022,Food Processing,2.1898,31,Mancherial,Dec,Q3,2022
19_3,01-12-2022,Engineering,1.05,9,Mancherial,Dec,Q3,2022
21_1,01-12-2022,Engineering,0.575,14,Hanumakonda,Dec,Q3,2022
21_3,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,4,Jangoan,Dec,Q3,2022
15_2,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.5765,33,Medchal_Malkajgiri,Dec,Q3,2022
15_2,01-12-2022,Electrical and Electronic Products,3.0318,10,Medchal_Malkajgiri,Dec,Q3,2022
15_2,01-12-2022,Engineering,8.4418,83,Medchal_Malkajgiri,Dec,Q3,2022
15_2,01-12-2022,Food Processing,1.25,10,Medchal_Malkajgiri,Dec,Q3,2022
20_1,01-12-2022,Engineering,0.1075,6,Karimnagar,Dec,Q3,2022
20_1,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.254,10,Karimnagar,Dec,Q3,2022
20_1,01-12-2022,Beverages,0.25,4,Karimnagar,Dec,Q3,2022
17_1,01-12-2022,Engineering,227.52,695,Medak,Dec,Q3,2022
17_1,01-12-2022,Food Processing,2.05,30,Medak,Dec,Q3,2022
17_1,01-12-2022,Pharmaceuticals and Chemicals,0.91,13,Medak,Dec,Q3,2022
17_2,01-12-2022,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",6.9877,10,Sangareddy,Dec,Q3,2022
15_3,01-12-2022,Food Processing,1.24,22,Vikarabad,Dec,Q3,2022
17_2,01-12-2022,Engineering,4.1518,45,Sangareddy,Dec,Q3,2022
17_2,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2088,10,Sangareddy,Dec,Q3,2022
17_2,01-12-2022,Beverages,14.5,80,Sangareddy,Dec,Q3,2022
22_1,01-12-2022,Paper and Printing,0.075,2,Khammam,Dec,Q3,2022
22_1,01-12-2022,Wood and Leather,4.5138,10,Khammam,Dec,Q3,2022
19_4,01-12-2022,Food Processing,0.92,10,Kumurambheem Asifabad,Dec,Q3,2022
19_4,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.34,20,Kumurambheem Asifabad,Dec,Q3,2022
17_2,01-12-2022,Agro based incl Cold Storages,0.5763,1,Sangareddy,Dec,Q3,2022
17_2,01-12-2022,Electrical and Electronic Products,7.9831,200,Sangareddy,Dec,Q3,2022
23_1,01-12-2022,Pharmaceuticals and Chemicals,0.4992,20,Nalgonda,Dec,Q3,2022
15_2,01-12-2022,R&D,14.2653,45,Medchal_Malkajgiri,Dec,Q3,2022
23_2,01-12-2022,Food Processing,12.46,92,Suryapet,Dec,Q3,2022
20_4,01-12-2022,Engineering,0.5,15,Peddapalli,Dec,Q3,2022
23_2,01-12-2022,Others,0.15,5,Suryapet,Dec,Q3,2022
14_1,01-12-2022,Food Processing,1.5,20,Mahabubnagar,Dec,Q3,2022
14_1,01-12-2022,Pharmaceuticals and Chemicals,21.044,350,Mahabubnagar,Dec,Q3,2022
14_1,01-12-2022,Textiles,28.1,120,Mahabubnagar,Dec,Q3,2022
18_2,01-12-2022,Beverages,0.07,2,Kamareddy,Dec,Q3,2022
18_2,01-12-2022,Food Processing,0.12,6,Kamareddy,Dec,Q3,2022
20_4,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.425,20,Peddapalli,Dec,Q3,2022
18_1,01-12-2022,Engineering,0.25,10,Nizamabad,Dec,Q3,2022
20_3,01-12-2022,Plastic and Rubber,0.65,12,Rajanna Sircilla,Dec,Q3,2022
18_1,01-12-2022,Others,1.384,10,Nizamabad,Dec,Q3,2022
18_1,01-12-2022,Food Processing,0.09,1,Nizamabad,Dec,Q3,2022
20_4,01-12-2022,Food Processing,0.9,24,Peddapalli,Dec,Q3,2022
20_4,01-12-2022,Others,0.95,20,Peddapalli,Dec,Q3,2022
14_4,01-12-2022,Food Processing,1.365,30,Wanaparthy,Dec,Q3,2022
23_1,01-12-2022,Plastic and Rubber,0.2465,4,Nalgonda,Dec,Q3,2022
18_2,01-12-2022,Others,0.08,2,Kamareddy,Dec,Q3,2022
21_6,01-12-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,9,Mulugu,Dec,Q3,2022
20_4,01-12-2022,Wood and Leather,0.12,5,Peddapalli,Dec,Q3,2022
14_1,01-12-2022,Engineering,5.9955,100,Mahabubnagar,Dec,Q3,2022
14_3,01-12-2022,Engineering,0.9,4,Nagarkurnool,Dec,Q3,2022
21_1,01-12-2022,Textiles,0.1,8,Hanumakonda,Dec,Q3,2022
23_1,01-12-2022,Textiles,1.88,12,Nalgonda,Dec,Q3,2022
21_1,01-12-2022,Others,2.5,25,Hanumakonda,Dec,Q3,2022
14_3,01-12-2022,Pharmaceuticals and Chemicals,0.8484,50,Nagarkurnool,Dec,Q3,2022
21_5,01-12-2022,Others,0.25,10,Mahabubabad,Dec,Q3,2022
14_3,01-12-2022,Textiles,2.194,30,Nagarkurnool,Dec,Q3,2022
20_4,01-12-2022,Beverages,0.2,2,Peddapalli,Dec,Q3,2022
21_3,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.162,7,Jangoan,Jan,Q4,2022
21_3,01-01-2023,Beverages,0.07,4,Jangoan,Jan,Q4,2022
14_5,01-01-2023,Pharmaceuticals and Chemicals,0.4,10,Narayanpet,Jan,Q4,2022
17_1,01-01-2023,Plastic and Rubber,3.661,74,Medak,Jan,Q4,2022
21_5,01-01-2023,Wood and Leather,0.07,5,Mahabubabad,Jan,Q4,2022
23_1,01-01-2023,Beverages,0.678,4,Nalgonda,Jan,Q4,2022
21_2,01-01-2023,Food Processing,4.527,30,Warangal,Jan,Q4,2022
14_5,01-01-2023,Others,7.3145,15,Narayanpet,Jan,Q4,2022
17_1,01-01-2023,R&D,0.91,20,Medak,Jan,Q4,2022
15_2,01-01-2023,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.25,20,Medchal_Malkajgiri,Jan,Q4,2022
17_1,01-01-2023,Food Processing,0.115,5,Medak,Jan,Q4,2022
17_1,01-01-2023,Engineering,6.036,42,Medak,Jan,Q4,2022
17_1,01-01-2023,Beverages,2.05,8,Medak,Jan,Q4,2022
20_3,01-01-2023,Food Processing,0.95,22,Rajanna Sircilla,Jan,Q4,2022
21_1,01-01-2023,Food Processing,0.9258,19,Hanumakonda,Jan,Q4,2022
21_1,01-01-2023,Others,2.9269,32,Hanumakonda,Jan,Q4,2022
18_1,01-01-2023,Engineering,0.14,4,Nizamabad,Jan,Q4,2022
14_5,01-01-2023,Food Processing,1.9387,30,Narayanpet,Jan,Q4,2022
15_2,01-01-2023,Agro based incl Cold Storages,20.25,9,Medchal_Malkajgiri,Jan,Q4,2022
17_1,01-01-2023,Pharmaceuticals and Chemicals,8.9449,45,Medak,Jan,Q4,2022
17_1,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,10,Medak,Jan,Q4,2022
21_5,01-01-2023,Food Processing,1.23,15,Mahabubabad,Jan,Q4,2022
21_5,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,4,Mahabubabad,Jan,Q4,2022
15_2,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,10,Medchal_Malkajgiri,Jan,Q4,2022
19_3,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.43,14,Mancherial,Jan,Q4,2022
19_3,01-01-2023,Granite and Stone Crushing,0.25,15,Mancherial,Jan,Q4,2022
19_3,01-01-2023,Others,0.1,5,Mancherial,Jan,Q4,2022
21_1,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.9017,30,Hanumakonda,Jan,Q4,2022
21_3,01-01-2023,Food Processing,8.553,56,Jangoan,Jan,Q4,2022
23_1,01-01-2023,Wood and Leather,0.19,11,Nalgonda,Jan,Q4,2022
17_2,01-01-2023,R&D,188.02,900,Sangareddy,Jan,Q4,2022
17_2,01-01-2023,Plastic and Rubber,1553.0,1812,Sangareddy,Jan,Q4,2022
17_2,01-01-2023,Pharmaceuticals and Chemicals,50.5598,113,Sangareddy,Jan,Q4,2022
17_2,01-01-2023,Paper and Printing,5.2672,25,Sangareddy,Jan,Q4,2022
15_2,01-01-2023,Food Processing,0.35,10,Medchal_Malkajgiri,Jan,Q4,2022
15_2,01-01-2023,Granite and Stone Crushing,0.5,4,Medchal_Malkajgiri,Jan,Q4,2022
17_2,01-01-2023,Others,2.9,10,Sangareddy,Jan,Q4,2022
15_2,01-01-2023,Others,53.2862,100,Medchal_Malkajgiri,Jan,Q4,2022
17_2,01-01-2023,Food Processing,3.5514,30,Sangareddy,Jan,Q4,2022
17_2,01-01-2023,Engineering,8.2875,38,Sangareddy,Jan,Q4,2022
17_2,01-01-2023,Electrical and Electronic Products,208.8307,135,Sangareddy,Jan,Q4,2022
14_2,01-01-2023,Agro based incl Cold Storages,0.8232,6,Jogulamba Gadwal,Jan,Q4,2022
17_2,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.15,10,Sangareddy,Jan,Q4,2022
17_2,01-01-2023,Beverages,0.76,7,Sangareddy,Jan,Q4,2022
19_2,01-01-2023,Food Processing,0.609,1,Nirmal,Jan,Q4,2022
21_2,01-01-2023,Plastic and Rubber,0.85,20,Warangal,Jan,Q4,2022
22_1,01-01-2023,Food Processing,1.422,21,Khammam,Jan,Q4,2022
21_2,01-01-2023,Others,0.14,1,Warangal,Jan,Q4,2022
14_1,01-01-2023,Pharmaceuticals and Chemicals,75.0,250,Mahabubnagar,Jan,Q4,2022
17_2,01-01-2023,Automobile,1254.269,7000,Sangareddy,Jan,Q4,2022
15_2,01-01-2023,Engineering,18.759,153,Medchal_Malkajgiri,Jan,Q4,2022
22_2,01-01-2023,Others,1.77,50,Bhadradri Kothagudem,Jan,Q4,2022
14_2,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.4,30,Jogulamba Gadwal,Jan,Q4,2022
23_3,01-01-2023,Engineering,19.0276,278,Yadadri Bhuvanagiri,Jan,Q4,2022
15_1,01-01-2023,Solar and Other Renewable Energy,2.0,1500,Rangareddy,Jan,Q4,2022
20_4,01-01-2023,Food Processing,2.6394,35,Peddapalli,Jan,Q4,2022
15_1,01-01-2023,Plastic and Rubber,2.3708,12,Rangareddy,Jan,Q4,2022
15_3,01-01-2023,Food Processing,0.06,3,Vikarabad,Jan,Q4,2022
15_3,01-01-2023,R&D,0.6504,1,Vikarabad,Jan,Q4,2022
21_7,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.195,8,Jayashankar Bhupalpally,Jan,Q4,2022
14_4,01-01-2023,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.8079,10,Wanaparthy,Jan,Q4,2022
20_4,01-01-2023,Wood and Leather,0.2,4,Peddapalli,Jan,Q4,2022
15_2,01-01-2023,R&D,2.7427,83,Medchal_Malkajgiri,Jan,Q4,2022
23_3,01-01-2023,Agro based incl Cold Storages,2.9,74,Yadadri Bhuvanagiri,Jan,Q4,2022
15_2,01-01-2023,Paper and Printing,0.2,10,Medchal_Malkajgiri,Jan,Q4,2022
